229	26	Accepting that `` in connection with '' in the abstract can have a wide or narrow meaning it is necessary to regard the object and purpose of the Regulations and the context in which the words appear . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	27	In the first place it is to be noted that in Licensing Authority South Eastern Traffic Area v. British Gas plc. -LSB- 1992 -RSB- E.C.R. I-4071 , 4092 , -LRB- para . 13 -RRB- the European Court of Justice said that the derogation in Article 4 -LRB- 6 -RRB- was based on the nature of the services in connection with which the vehicles are used . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	28	`` In that respect it is apparent from the list in Article 4 -LRB- 6 -RRB- that the services envisaged by that provision are all general services performed in the public interest . '' 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	29	That is so whether the services are provided by or on behalf of the public authority but the fact that they are performed in the public interest was regarded as critical in Swain v. McCaul -LSB- 1997 -RSB- R.T.R. 102 where the providing of skips for rubbish was a purely commercial enterprise not carried out for a public authority and therefore not covered by `` refuse collection and disposal '' within the meaning of Article 4 -LRB- 6 -RRB- . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	30	There is no finding here that the work was for a public authority but I am prepared to accept that the proper inference in the nature of things is that it was for a public highway and therefore for a public authority . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	31	The second difficulty here is that there are no detailed findings as to what the lorry and planer were going to do and when , where they were going , how far that was from where the lorry was stopped . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	32	The only evidence of the traffic examiner was that the driver said that the lorry was going from Hemel Hempstead in Hertfordshire to Bardley in Lincolnshire , and as this does not seem to have been in issue , there is no finding or agreed statement of fact to that effect . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	33	We must therefore proceed on the basis that the lorry was going from `` one place '' to `` a site '' where operations were to begin . 	NAN	NAN	NAN	0.1	lord clyde, lord hope
229	34	It is not suggested that it was going direct from the company 's premises in Richmond , North Yorkshire , to a site nor that it was going from a nearby depot near to the site . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	35	The `` place '' may have been a long way from and have had no connection with the `` site . '' 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	36	That makes it necessary to consider what is capable of being `` in connection with highway maintenance . '' 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	37	In that regard it is necessary to bear in mind that in the first recital to Regulation 3820/85 it is said that in the field of road transport earlier Community social legislation `` aims at the harmonisation of conditions of competition between methods of inland transport , especially with regard to the road sector and the improvement of working conditions and road safety . '' 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	38	-LRB- See Reg . v. Thomas Scott & Sons Bakers Ltd. -LSB- 1984 -RSB- E.C.R. 2863 -RRB- It is contended by the prosecution that it gives an unfair competitive advantage to the owner of the planer who has his own tipper lorry to transport the planer as against the road haulier who transports under contract with the owner of a planer if the former does not , but the latter does , have to use a tachograph . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	39	See Stadtereiningung K. Nehlsen KG v. Freie Hansestade Bremen -LSB- 1979 -RSB- E.C.R. 3639 . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	40	That may be so but it seems to me that there are even more important considerations . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	41	A significant objective of this legislation is to prevent drivers from driving for too long periods both in their interest and in the interests of road safety . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	42	Long journeys by road , even conveying this equipment , could be detrimental to this objective if no tachograph was required to be kept , even allowing for limits imposed by domestic legislation . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	43	Moreover , to accept that a lorry and a planer when taken from any `` place '' to a `` site '' is `` in connection with highway maintenance '' whatever the distance , so long as the purpose on arrival is highway maintenance , would mean that a similar interpretation would apply to vehicles sent to carry out any of the other activities referred to in Article 4 -LRB- 6 -RRB- . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	44	It is also to be noted that Regulation No. 3820/85 recites that `` certain vehicles registered in Member States may without giving rise to difficulty be excluded from the scope of this Regulation . '' 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	45	It seems to me that this can not apply in a situation where all three objectives of the legislation are being put at risk . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	46	This wider interpretation thus seems to be in conflict with the principal purpose of the legislation . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	47	To adopt a more limited interpretation does not mean that the vehicle can never be used `` in connection with '' highway maintenance unless it is actually `` planing , '' laying materials or carrying them away . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	48	Some uses may be shown to be so clearly connected with the activity of maintenance or repair as to fall within the exception . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	49	The lorry returning empty from the disposing of material , whether to the operator 's site or to a place used for parking the equipment in the course of the operation , can plainly be seen to be capable of falling within the exception . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	50	That there should be a narrower interpretation , is supported by earlier authorities . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	51	Thus in Licensing Authority South Eastern Traffic Area v. British Gas Plc. -LSB- 1992 -RSB- E.C.R. I-4071 , 4095 : `` The derogation from the requirement to install and use a tachograph applies solely to vehicles used , at the relevant time , for carriage wholly and exclusively in connection with the production , transport or distribution of gas , or the maintenance of the necessary installations for that purpose . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	52	However , that derogation does not apply to vehicles wholly or partly used at the relevant time in connection with the carriage of domestic gas appliances . '' 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	53	Also in Amtsgericht Reckinghausen -LRB- Germany -RRB- v. Hans Mrozek and Jager -LSB- 1996 -RSB- E.C.R. I-1573 , it was said : '' -LRB- 12 -RRB- In the light of those objectives , and primarily that relating to the improvement of road safety , the term ` refuse collection ' should be interpreted as applying only to the collection of refuse from a place where it has been deposited . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	54	Vehicles used for that activity travel over a limited distance and for a short period , and the transport remains ancillary to the collection . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	55	Refuse transport which does not have those features can not fall within the exemption . 	NAN	NAN	NAN	0.2	lord clyde, lord hope
229	56	It is for the national court to determine in each case before it whether that is so . '' 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	57	-LRB- 14 -RRB- Within the limits thus defined the movement of vehicles when empty and when preparing to carry out such transportation also falls within Article 4 -LRB- 6 -RRB- of the Regulation . '' 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	58	In Ministere Public v. Pierre Goupil -LSB- 1996 -RSB- E.C.R. I-1601 , the European Court said at para . 16 that Article 4 -LRB- 6 -RRB- must be interpreted as : `` covering vehicles used for the collection of waste of all kinds which is not subject to more specific rules and for the transportation of such waste over short distances , within the context of a general service in the public interest provided directly by the public authorities or by private undertakings under their control . '' 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	59	See also Vehicle Inspectorate v. Moss -LRB- unreported -RRB- 10 March 1998 , Divisional Court , per Lord Bingham C.J. at p. 14 of the transcript and the judgment of the High Court of Justiciary delivered by Lord Hope , Lord Justice General , in Reith v. Skinner 1996 S.L.T. 1302 . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	60	It seems to me , on the basis of these authorities and as a matter of the language of the Article seen in its context , that merely to show that the lorry was going from A to B to begin work at B on highway maintenance does not establish a close enough connection ; here there was in reality nothing more . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	61	The appeal must accordingly be dismissed . 	lord slynn	self	outcome	0.3	lord clyde, lord hope
229	62	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	63	LORD STEYN 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	64	My Lords , 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	65	I have had the advantage of reading in draft the speeches of my noble and learned friends , Lord Hope of Craighead and Lord Clyde . 	lord steyn	lord hope	ackn	0.3	lord clyde, lord hope
229	65	I have had the advantage of reading in draft the speeches of my noble and learned friends , Lord Hope of Craighead and Lord Clyde . 	lord steyn	lord clyde	ackn	0.3	lord clyde, lord hope
229	66	For the reasons they have given I would also dismiss the appeal . 	lord steyn	lord hope	fullagr	0.3	lord clyde, lord hope
229	66	For the reasons they have given I would also dismiss the appeal . 	lord steyn	lord clyde	fullagr	0.3	lord clyde, lord hope
229	66	For the reasons they have given I would also dismiss the appeal . 	lord steyn	self	outcome	0.3	lord clyde, lord hope
229	67	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	68	LORD HOPE OF CRAIGHEAD 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	69	My Lords , 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	70	The question in this case is whether the appellant , Bruce Cook Road Planing Ltd. , and its driver , Anthony Richard Cheetham , were in breach of section 97 -LRB- 1 -RRB- -LRB- a -RRB- -LRB- iii -RRB- of the Transport Act 1968 because a current tachograph record was not being kept by means of recording equipment installed in accordance with Article 15 -LRB- 2 -RRB- of E.C. Regulation 3821/85 in the vehicle which Cheetham was driving when he was stopped by the police on the A1 road at Colsterworth in Lincolnshire on 30 July 1996 . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	71	The answer to that question depends upon whether the appellant is entitled to the benefit of the exception provided for in Article 4 -LRB- 6 -RRB- of E.C. Regulation 3820/85 . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	72	Article 3 -LRB- 1 -RRB- of E.C. Regulation 3821/85 states that recording equipment shall be installed and used in vehicles registered in a member state which are used for the carriage of passengers or goods by road , except the vehicles referred to in Articles 4 and 14 -LRB- 1 -RRB- of E.C. Regulation 3820/85 . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	73	But Article 4 -LRB- 6 -RRB- of E.C. Regulation 3820/85 states that that regulation shall not apply to : `` vehicles used in connection with the sewerage , flood protection , water , gas and electricity services , highway maintenance and control , refuse collection and disposal , telegraph and telephone services , carriage of postal articles , radio and television broadcasting and the detection of radio or television transmitters or receivers . '' 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	74	The appellant claims the benefit of the exception , as it is a company which provides highway maintenance services . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	75	Its contention is that the vehicle which Mr. Cheetham was driving was being used in connection with highway maintenance at the time when he was stopped by the police . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	76	The issue is primarily one of fact , having regard to the terms and purpose of the exception . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	77	According to principles which are so well established as to require no citation of authority , it was for the appellant to show that the vehicle was being used at the time for a purpose which brought it within the exception . 	NAN	NAN	NAN	0.3	lord clyde, lord hope
229	78	The facts which were found proved by the justices were simply to this effect . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	79	The vehicle in question was a tipper lorry , registration mark F618 RPY . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	80	It was a 3 axle tipper with a 3 axle drawbar trailer . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	81	It was stopped at 21.50 hours on 30 July 1996 when it was being driven on the A1 road in Lincolnshire . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	82	A road planing machine was being carried on the trailer at the time . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	83	The tipper lorry and trailer were being used to transport the road planing machine to a site so that it could be operated . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	84	The planing machine was not capable of being driven independently . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	85	It was only capable of being used to plane roads when used with another vehicle . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	86	So it had to be transported from site to site on a low loader or similar vehicle . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	87	Although there is no finding in these terms , the reference by the justices to the fact that the planing machine had to be transported from site to site implies that it was in the course of being transported from one site to another by means of the trailer when the vehicle was stopped by the police . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	88	This inference is supported by the fact that it was late in the evening when the vehicle was stopped , and by information which the driver gave to the police that he was conveying the planing machine on behalf of his employers , whose principal place of business was in North Yorkshire , from Hemel Hempstead in Hertfordshire to Bardney in Lincolnshire . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	89	There is no finding , nor is there any information , as to the location of the site to which the planer was being transported . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	90	It could have been close by , or it could have been a hundred or more miles away from Colsterworth . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	91	Nor is there any finding or information as to the date when it was to be put into operation on that site . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	92	Mr. Phillips Q.C. for the appellant said that the practice was for the appellant 's driver to drive the tipper lorry to the site of the highway maintenance works where the planer was taken off the trailer and put to work . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	93	The tipper lorry was then used as one of a fleet of tipper lorries to receive rubble which was removed by the planer from the road surface . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	94	He maintained that use of the vehicle to transport the planer to the site where it was to be used was within the exception . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	95	The location of the site where it was to be operated was immaterial . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	96	It was enough that this was a piece of equipment which was used for highway maintenance . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	97	The fact that the vehicle was being used to carry it to a site so that it could be operated there was sufficient to show that the vehicle was being used `` in connection with '' highway maintenance . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	98	It is clear that the purpose of the E.C. Regulation 3821/85 is to promote road safety by regulating the length of continuous and daily driving time and requiring rest periods . 	NAN	NAN	NAN	0.4	lord clyde, lord hope
229	99	The derogations from that Regulation in Article 4 -LRB- 6 -RRB- of E.C. Regulation 3820/85 are to be permitted only to the extent necessary to enable the services mentioned in that Article to be provided . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	100	The list of the various services in that Article is a disparate one . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	101	This makes it difficult for inferences to be drawn from one of the services on that list as to what would be appropriate for the others as to the meaning to be given to the phrase `` in connection with . '' 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	102	But some guidance is available . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	103	Article 4 -LRB- 6 -RRB- has been interpreted by the European Court of Justice as indicating that the test for its application is whether the use of the vehicle was something in the nature of a general service performed in the public interest : Licensing Authority South Eastern Traffic Area v. British Gas Plc. , Case C-116 / 91 -LSB- 1992 -RSB- E.C.R. I-4071 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	104	In paragraphs 12-13 of its judgment the Court said : `` 12 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	105	Article 4 of Regulation No. 3820/85 makes provision for derogations from the general scheme laid down by that regulation . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	106	Consequently , that Article may not be interpreted in such a way as to extend its effects beyond what is necessary to safeguard the interests which is seeks to secure . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	107	Furthermore , the scope of the derogations which it lays down must be determined in the light of the aims pursued by Regulation No. 3820/85 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	108	It is evident from the first recital in the preamble to that regulation that the possibility of derogating from the Community rules must not undermine the objectives pursued in that area . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	109	`` 13 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	110	With regard to the interests which Article 4 -LRB- 6 -RRB- of Regulation No. 3820/85 seeks to safeguard , the derogations provided for in that provision are based on the nature of the services in connection with which the vehicles are used . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	111	In that respect it is apparent from the list in Article 4 -LRB- 6 -RRB- that the services envisaged by that provision are all general services performed in the public interest . '' 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	112	In Ministere Public v. Pierre Goupil , Case C-39 / 95 -LSB- 1996 -RSB- E.C.R. I-1601 the court was concerned with the scope of Article 4 -LRB- 6 -RRB- in its application to vehicles used for refuse collection and disposal : see also Amtsgericht Recklinghausen -LRB- Germany -RRB- v. Hans Mrozek and Bernard Jager , Case C-335 / 94 -LSB- 1996 -RSB- E.C.R. 1-1 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	113	In paragraphs 10-11 of its judgment in the Goupil case the Court made the following observations which indicate the context within which the application of that Article to the present case must be decided : `` 10 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	114	The purpose of the regulation , as the first recital in its preamble states , is to harmonize conditions of competition and to improve working conditions and road safety . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	115	`` 11 . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	116	In the light of those objectives , and primarily that relating to the improvement of road safety , the term ` refuse collection ' should be interpreted as applying only to the collection of refuse from a place where it has been deposited . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	117	Vehicles used for that activity travel over a limited distance and for a short period , and the transport remains ancillary to the collection . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	118	Refuse transport which does not have those features can not fall within the exemption . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	119	It is for the national court to determine in each case before it whether that is so . '' 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	120	In paragraph 13 the Court said that , within the limits which it had defined , the movement of vehicles when empty and when preparing to carry out such transportation also fell within Article 4 -LRB- 6 -RRB- of the regulation . 	NAN	NAN	NAN	0.5	lord clyde, lord hope
229	121	In Reith v. Skinner , 1996 S.L.T. 1302 that decision was applied in a case where a vehicle used for collecting waste vegetable oil for recycling from various premises throughout Scotland was held not to have the benefit of the exception . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	122	In Vehicle Inspectorate v. Moss , 10 March 1998 -LRB- unreported -RRB- , the Divisional Court held that a lorry which was being used to transport a lining machine to a site where both the lining machine and the lorry were to be used for highway maintenance was not being used in connection with highway maintenance and control when it was stopped in the course of its journey to the site . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	123	It is plain that some limit must be set to the width of the expression `` in connection with '' in the context of highway maintenance if the derogation is not to defeat the purpose of the regulation . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	124	Highway maintenance and control is an activity which can be defined with reasonable precision by reference to the works which are taking place on site . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	125	While the works are going on vehicles which are being used for the purpose of highway maintenance may travel some distance away from the site , for example when they are removing rubble or other material from the highway to a place of disposal and returning empty from that place to the site . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	126	Their journeys to and from the site in the course of that work will be `` in connection with '' highway maintenance . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	127	Other examples may be envisaged , such as where vehicles are being driven from a highway maintenance yard or depot in the locality so that they can be put to work , used or operated that same day in highway maintenance . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	128	Their transportation from the local yard or depot to the site of the works , and their return there at the end of the working day , will involve travel over short distances and for short periods . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	129	As in the example provided by the movement over short distances of empty refuse collection vehicles , the movement of such vehicles within these limits will be ancillary to , and thus `` in connection with , '' their use in highway maintenance . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	130	But there is a clear and obvious difference between the movement of such vehicles to and from the site in the course of the day 's work there by that vehicle and the use of vehicles for transporting highway maintenance equipment from one site to another prior to the commencement of the works . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	131	On the whole , vehicles which are to be used or have been used that same day in connection with highway maintenance and control do not travel far from the site where the work of highway maintenance is being carried out . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	132	But the transportation of equipment to or from the site may be over long distances . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	133	It may take place before the works have begun on site or after they have been completed there . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	134	The purpose of using the vehicle which is being used to move the equipment is simply that of transportation . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	135	Such use is indistinguishable from the business of transporting equipment by road hauliers who are in business as such and not as the providers of highway maintenance services . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	136	It would be contrary to the principle that conditions of competition should be harmonised to permit the providers of highway maintenance services to dispense with the use of the tachograph when transporting equipment to or from the site while road hauliers who were providing the same service were obliged to make use of the tachograph . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	137	In my opinion the appellant has failed to bring the use of the vehicle at the relevant time within the exception provided by Article 4 -LRB- 6 -RRB- . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	138	There was no evidence that the works for which the planing machine was to be used were about to commence or were in progress when the vehicle was stopped . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	139	Neither the place nor the date where the vehicle which was transporting it was to be put to use in works of highway maintenance were identified . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	140	There was nothing to indicate that the work on which the vehicle was engaged was anything other that the ordinary process of carriage by road within the meaning of Article 1 of Regulation No. 3820/85 . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	141	The expression `` carriage by road '' is defined in that Article as meaning `` any journey made on roads open to the public of a vehicle , whether laden or not , used for the carriage of passengers or goods . '' 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	142	On the facts which were found proved by the justices , there was nothing to distinguish the journey on which this vehicle was engaged from any other journey involving the carriage of goods from one place to another . 	NAN	NAN	NAN	0.6	lord clyde, lord hope
229	143	For these reasons , and for the reasons given by my noble and learned friend Lord Clyde with which I agree , I would dismiss the appeal . 	lord hope	lord clyde	fullagr	0.7	lord clyde, lord hope
229	143	For these reasons , and for the reasons given by my noble and learned friend Lord Clyde with which I agree , I would dismiss the appeal . 	lord hope	self	outcome	0.7	lord clyde, lord hope
229	144	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	145	LORD CLYDE 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	146	My Lords , 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	147	The appellant in this appeal was prosecuted along with one of its drivers , Anthony Richard Cheetham , for , in each case , an alleged breach of section 97 -LRB- 1 -RRB- -LRB- a -RRB- -LRB- iii -RRB- of the Transport Act 1968 . 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	148	The Summons stated that on 30 July 1996 on the A1 road at Colsterworth in the County of Lincolnshire the appellant and the driver were using a vehicle in which the recording equipment installed was not used as provided by Article 15 -LRB- 2 -RRB- of E.E.C. Regulation 3821/85 . 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	149	A current tachograph record was not being kept . 	NAN	NAN	NAN	0.7	lord clyde, lord hope
229	150	However in terms of Article 3 -LRB- 1 -RRB- of the regulation the vehicles referred to in Article 4 and 14 -LRB- 1 -RRB- of E.E.C. Regulation 3820/85 were excepted from the obligation . 	NAN	NAN	NAN	0.7	lord clyde, lord hope
