2.24	35	108	93	8	bingham	They either did or did not think Mr Kehoe satisfied the statutory criterion .	PROCEEDINGS	6	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	109	94	8	bingham	But such judgment did not involve the exercise of a discretion .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	110	95	8	bingham	If they thought Mr Kehoe fit and proper , their duty was to grant a licence ( in the absence of any reason at all for not doing so ) .	FRAMING	7	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	111	96	8	bingham	If they did not think Mr Kehoe to be fit and proper , or if they were in doubt whether he was fit and proper or not , their duty was to refuse a licence .	FRAMING	8	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	112	97	8	bingham	The crucial issue for decision was whether he was or was not or might not be a fit and proper person .	FRAMING	9	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	114	98	9	bingham	"Secondly , some consideration must be given to the expression "" fit and proper "" person ."	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	115	99	9	bingham	This is a portmanteau expression , widely used in many contexts .	FRAMING	10	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	116	100	9	bingham	It does not lend itself to semantic exegesis or paraphrase and takes its colour from the context in which it is used .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	117	101	9	bingham	It is an expression directed to ensuring that an applicant for permission to do something has the personal qualities and professional qualifications reasonably required of a person doing whatever it is that the applicant seeks permission to do .	FRAMING	10	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	118	102	9	bingham	In a case such as the present an applicant for a justices ' licence under the 1964 Act seeks permission to run a public house .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.24	35	119	103	9	bingham	Thus before granting a licence justices ( or the crown court on appeal ) must think the applicant has the personal qualities and professional qualifications reasonably required of a person seeking to run the particular public house for which he or she seeks a licence .	FRAMING	10	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	120	104	9	bingham	The judgment must be made not only in relation to the particular applicant but also in relation to the particular premises .	FRAMING	11	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	121	105	9	bingham	But the focus is on the particular applicant 's suitability to run the particular public house .	FRAMING	1	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	123	106	10	bingham	This focus is made plain by the 1964 Act .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.24	35	124	107	10	bingham	In section 8 ( A ) 3 of the Act ( dealing with approval of prospective licensees ) it is provided :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.24	35	124	108	10.5	bingham	""" Licensing justices shall not approve a person as a prospective licensee of any licensed premises if , in their opinion , there is a likelihood that , if he became a licensee of the premises under subsection ( 2 ) of this section , he would be prevented by other commitments from properly discharging his functions as such a licensee "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	125	109	10.5	bingham	In section 9 ( 1 ) the reference to disqualification in section 3 ( 1 ) of the Act is explained :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.24	35	125	110	10.5	bingham	""" Without prejudice to the provisions of this or any other Act whereby a person may be disqualified for holding a justices ' licence , the following persons shall be so disqualified , that is to say -"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	125	111	10.5	bingham	( a ) a sheriff 's officer or officer executing the legal process of any court ;	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	125	112	10.5	bingham	( b ) a person convicted , whether under this Act or otherwise , of forging a justices ' licence or making use of a forged justices ' licence knowing it to have been forged ;	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	125	113	10.5	bingham	"( c ) a person convicted , whether under this Act or otherwise , of permitting to be a brothel premises for which at the time of the conviction he held a justices ' licence . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	126	114	10.5	bingham	Further help is given by section 12 ( 3 ) which permits licensing justices to refuse renewal of an old beerhouse licence on the ground	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.24	35	126	115	10.5	bingham	""" ( a ) that the applicant has failed to produce satisfactory evidence of good character ; or"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	126	116	10.5	bingham	( b ) that the house or shop to which the application relates , or any adjacent house or shop owned or occupied by him , is of a disorderly character , or frequented by thieves , prostitutes or persons of bad character ; or	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	126	117	10.5	bingham	"( c ) that a licence previously held by the applicant for the sale of wine , spirits , beer or cider has been forfeited for his misconduct , or that he has previously been adjudged for his misconduct disqualified for receiving such a licence or for selling wine , spirits , beer or cider . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	10.5	bingham	Authority	<sub-heading>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	128	118	11	bingham	That the focus of the justices ' inquiry , when considering whether an applicant is a fit and proper person to be granted a licence , is on the particular applicant 's suitability to run a particular public house is made plain by authorities to which this House was referred .	BACKGROUND	1	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	129	119	11	bingham	In R v Hyde Justices [ 1912 ] 1 KB 645 the application was for transfer of an old ( ante-1869 ) beerhouse licence .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	130	120	11	bingham	Section 23 ( 2 ) ( b ) of the Licensing ( Consolidation ) Act 1910 required that a transferee should be a fit and proper person in the opinion of the justices to be the holder of the licence .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.24	35	131	121	11	bingham	In approaching that question the licensing justices took into consideration the terms of the agreement under which the proposed licensee was to hold the premises .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	132	122	11	bingham	"Lord Alverstone CJ held ( at p 656 ) that the prima facie meaning of the words "" fit and proper person "" was that the applicant must be a fit and proper person to hold a licence and carry on the business of a licence holder , and that the justices had gone much further than the consideration of whether the applicant was personally a fit and proper person to hold the licence ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	133	123	11	bingham	At p 657 he said :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	133	124	11.5	bingham	""" I do not express any opinion that the terms of tenancy may not in some cases be relevant in considering whether a person is a fit and proper person to hold a licence ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	134	125	11.5	bingham	I can conceive that cases might exist in which the terms of tenancy were such that the licensee would have no proper control - would not really be the effective licence holder - and therefore might be a person who really ought not to have a licence granted to him .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	135	126	11.5	bingham	That would be a circumstance which the justices would be entitled to take into consideration .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	136	127	11.5	bingham	But , in my judgment , in the present case they have gone much further .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	137	128	11.5	bingham	"They have not given their decision in this case upon the ground that the applicant is not a fit and proper person , nor upon the ground that he is not duly qualified as required by law , but they have decided that the conditions of his tenancy were such that from a business point of view he would not be a successful licence holder "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	138	129	11.5	bingham	For that reason the justices were held to have erred .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
